,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal,home_team,away_team
2486,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,6.5,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Draw (10bet),draw,win-market,eb,7.5,bayern-munchen,borussia-monchengladbach
2487,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/bayern-munich,1.25,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Bayern Munchen (10bet),bayern-munchen,win-market,eb,1.25,bayern-munchen,borussia-monchengladbach
2488,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,12.0,bayern-munchen,borussia-monchengladbach
2489,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/draw,6.9,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Draw (Vbet),draw,win-market,vb,7.5,bayern-munchen,borussia-monchengladbach
2490,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/draw,6.6,2022-01-07T20:30:00Z,2022-01-03T21:44:28Z,Draw (Bet At Home),draw,win-market,bh,7.5,bayern-munchen,borussia-monchengladbach
2491,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/bayern-munich,1.24,2022-01-07T20:30:00Z,2022-01-03T21:44:28Z,Bayern Munchen (Bet At Home),bayern-munchen,win-market,bh,1.25,bayern-munchen,borussia-monchengladbach
2492,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/borussia-m-gladbach,9.0,2022-01-07T20:30:00Z,2022-01-03T21:44:28Z,Borussia Monchengladbach (Bet At Home),borussia-monchengladbach,win-market,bh,12.0,bayern-munchen,borussia-monchengladbach
2493,nv/soccer/bundesliga-germany/bayern-munich-v-borussia-monchengladbach/full-time-result/draw,7.0,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Draw (Novibet),draw,win-market,nv,7.5,bayern-munchen,borussia-monchengladbach
2494,nv/soccer/bundesliga-germany/bayern-munich-v-borussia-monchengladbach/full-time-result/bayern-munich,1.24,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Bayern Munchen (Novibet),bayern-munchen,win-market,nv,1.25,bayern-munchen,borussia-monchengladbach
2495,nv/soccer/bundesliga-germany/bayern-munich-v-borussia-monchengladbach/full-time-result/borussia-monchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Borussia Monchengladbach (Novibet),borussia-monchengladbach,win-market,nv,12.0,bayern-munchen,borussia-monchengladbach
2496,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/x,6.7,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Draw (TonyBet),draw,win-market,tn,7.5,bayern-munchen,borussia-monchengladbach
2497,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/borussia-monchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Borussia Monchengladbach (TonyBet),borussia-monchengladbach,win-market,tn,12.0,bayern-munchen,borussia-monchengladbach
2498,qb/football/german-bundesliga/bayern-munich-v-borussia-m-gladbach/match-result/draw,7.0,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Draw (Quinnbet),draw,win-market,qb,7.5,bayern-munchen,borussia-monchengladbach
2499,qb/football/german-bundesliga/bayern-munich-v-borussia-m-gladbach/match-result/borussia-m-gladbach,11.0,2022-01-07T19:30:00Z,2022-01-03T21:44:28Z,Borussia Monchengladbach (Quinnbet),borussia-monchengladbach,win-market,qb,12.0,bayern-munchen,borussia-monchengladbach
2500,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/draw,7.0,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Draw (Fansbet),draw,win-market,fb,7.5,bayern-munchen,borussia-monchengladbach
2501,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/monchengladbach,9.5,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Borussia Monchengladbach (Fansbet),borussia-monchengladbach,win-market,fb,12.0,bayern-munchen,borussia-monchengladbach
2502,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/draw,6.75,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Draw (Netbet),draw,win-market,nt,7.5,bayern-munchen,borussia-monchengladbach
2503,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/bayern-munchen,1.25,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Bayern Munchen (Netbet),bayern-munchen,win-market,nt,1.25,bayern-munchen,borussia-monchengladbach
2504,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/monchengladbach,9.0,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,12.0,bayern-munchen,borussia-monchengladbach
2505,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,7.0,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Draw (Mansion Bet),draw,win-market,mb,7.5,bayern-munchen,borussia-monchengladbach
2506,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/bayern-munich,1.25,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Bayern Munchen (Mansion Bet),bayern-munchen,win-market,mb,1.25,bayern-munchen,borussia-monchengladbach
2507,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,9.5,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,12.0,bayern-munchen,borussia-monchengladbach
2508,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,6.75,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Draw (10bet),draw,win-market,eb,7.5,bayern-munchen,borussia-monchengladbach
2509,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,9.0,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,12.0,bayern-munchen,borussia-monchengladbach
2510,wh/european-major-leagues/german-bundesliga/bayern-munich-v-m-gladbach/90-minutes/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Draw (William Hill),draw,win-market,wh,7.5,bayern-munchen,borussia-monchengladbach
2511,wh/european-major-leagues/german-bundesliga/bayern-munich-v-m-gladbach/90-minutes/bayern-munich,1.22,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Bayern Munchen (William Hill),bayern-munchen,win-market,wh,1.25,bayern-munchen,borussia-monchengladbach
2512,by/eurfootball/germany-germany-bundesliga/bayern-munich-v-monchengladbach/match-betting/bayern-munich,1.22,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Bayern Munchen (BoyleSports),bayern-munchen,win-market,by,1.25,bayern-munchen,borussia-monchengladbach
2513,by/eurfootball/germany-germany-bundesliga/bayern-munich-v-monchengladbach/match-betting/monchengladbach,11.0,2022-01-07T19:30:00Z,2022-01-04T00:31:22Z,Borussia Monchengladbach (BoyleSports),borussia-monchengladbach,win-market,by,12.0,bayern-munchen,borussia-monchengladbach
2514,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/draw,6.75,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Draw (Netbet),draw,win-market,nt,7.5,bayern-munchen,borussia-monchengladbach
2515,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/bayern-munchen,1.25,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Bayern Munchen (Netbet),bayern-munchen,win-market,nt,1.25,bayern-munchen,borussia-monchengladbach
2516,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/monchengladbach,9.0,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,12.0,bayern-munchen,borussia-monchengladbach
2517,bs/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/draw,7.0,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Draw (Betsson),draw,win-market,bs,7.5,bayern-munchen,borussia-monchengladbach
2518,bs/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/borussia-moenchengladbach,11.0,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,12.0,bayern-munchen,borussia-monchengladbach
2519,sa/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/draw,7.0,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Draw (Betsafe),draw,win-market,sa,7.5,bayern-munchen,borussia-monchengladbach
2520,sa/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/borussia-moenchengladbach,11.0,2022-01-07T19:30:00Z,2022-01-04T03:15:53Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,12.0,bayern-munchen,borussia-monchengladbach
2521,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Draw (Netbet),draw,win-market,nt,7.0,bayern-munchen,borussia-monchengladbach
2522,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/monchengladbach,8.75,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,12.0,bayern-munchen,borussia-monchengladbach
2523,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,9.25,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,12.0,bayern-munchen,borussia-monchengladbach
2524,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/bayern-munich,1.26,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Bayern Munchen (Vbet),bayern-munchen,win-market,vb,1.26,bayern-munchen,borussia-monchengladbach
2525,lv/football/germany-bundesliga/fc-bayern-munich-v-borussia-monchengladbach/3w/draw,6.8,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Draw (LVbet),draw,win-market,lv,7.0,bayern-munchen,borussia-monchengladbach
2526,wa/soccer/bayern-munich-borussia-m-gladbach/bayern-munich-v-borussia-m-gladbach/win-draw-win/draw,6.5,2022-01-07T19:20:00Z,2022-01-04T06:01:28Z,Draw (Betway),draw,win-market,wa,7.0,bayern-munchen,borussia-monchengladbach
2527,wa/soccer/bayern-munich-borussia-m-gladbach/bayern-munich-v-borussia-m-gladbach/win-draw-win/bayern-munich,1.25,2022-01-07T19:20:00Z,2022-01-04T06:01:28Z,Bayern Munchen (Betway),bayern-munchen,win-market,wa,1.26,bayern-munchen,borussia-monchengladbach
2528,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/borussia-m-gladbach,8.8,2022-01-07T20:30:00Z,2022-01-04T06:01:28Z,Borussia Monchengladbach (Bet At Home),borussia-monchengladbach,win-market,bh,12.0,bayern-munchen,borussia-monchengladbach
2529,by/eurfootball/germany-germany-bundesliga/bayern-munich-v-monchengladbach/match-betting/bayern-munich,1.25,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Bayern Munchen (BoyleSports),bayern-munchen,win-market,by,1.26,bayern-munchen,borussia-monchengladbach
2530,by/eurfootball/germany-germany-bundesliga/bayern-munich-v-monchengladbach/match-betting/monchengladbach,9.5,2022-01-07T19:30:00Z,2022-01-04T06:01:28Z,Borussia Monchengladbach (BoyleSports),borussia-monchengladbach,win-market,by,12.0,bayern-munchen,borussia-monchengladbach
2531,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/draw,6.7,2022-01-07T19:30:00Z,2022-01-04T08:47:10Z,Draw (Vbet),draw,win-market,vb,7.0,bayern-munchen,borussia-monchengladbach
2532,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/bayern-munich,1.27,2022-01-07T19:30:00Z,2022-01-04T08:47:10Z,Bayern Munchen (Vbet),bayern-munchen,win-market,vb,1.27,bayern-munchen,borussia-monchengladbach
2533,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/borussia-monchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-04T08:47:10Z,Borussia Monchengladbach (Vbet),borussia-monchengladbach,win-market,vb,12.0,bayern-munchen,borussia-monchengladbach
2534,lv/football/germany-bundesliga/fc-bayern-munich-v-borussia-monchengladbach/3w/fc-bayern-munich,1.27,2022-01-07T19:30:00Z,2022-01-04T08:47:10Z,Bayern Munchen (LVbet),bayern-munchen,win-market,lv,1.27,bayern-munchen,borussia-monchengladbach
2535,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/x,6.5,2022-01-07T19:30:00Z,2022-01-04T08:47:10Z,Draw (TonyBet),draw,win-market,tn,7.0,bayern-munchen,borussia-monchengladbach
2536,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/borussia-monchengladbach,9.8,2022-01-07T19:30:00Z,2022-01-04T08:47:10Z,Borussia Monchengladbach (TonyBet),borussia-monchengladbach,win-market,tn,12.0,bayern-munchen,borussia-monchengladbach
2537,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/x,6.7,2022-01-07T19:30:00Z,2022-01-04T11:39:34Z,Draw (TonyBet),draw,win-market,tn,7.0,bayern-munchen,borussia-monchengladbach
2538,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/borussia-monchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-04T11:39:34Z,Borussia Monchengladbach (TonyBet),borussia-monchengladbach,win-market,tn,12.0,bayern-munchen,borussia-monchengladbach
2539,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (Fansbet),draw,win-market,fb,7.0,bayern-munchen,borussia-monchengladbach
2540,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/bayern-munchen,1.28,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Fansbet),bayern-munchen,win-market,fb,1.286,bayern-munchen,borussia-monchengladbach
2541,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/monchengladbach,8.75,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Fansbet),borussia-monchengladbach,win-market,fb,12.0,bayern-munchen,borussia-monchengladbach
2542,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/draw,6.25,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (Netbet),draw,win-market,nt,7.0,bayern-munchen,borussia-monchengladbach
2543,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/bayern-munchen,1.26,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Netbet),bayern-munchen,win-market,nt,1.286,bayern-munchen,borussia-monchengladbach
2544,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/moneyline/monchengladbach,8.25,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,12.0,bayern-munchen,borussia-monchengladbach
2545,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,6.75,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (Mansion Bet),draw,win-market,mb,7.0,bayern-munchen,borussia-monchengladbach
2546,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/bayern-munich,1.27,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Mansion Bet),bayern-munchen,win-market,mb,1.286,bayern-munchen,borussia-monchengladbach
2547,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,8.75,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,12.0,bayern-munchen,borussia-monchengladbach
2548,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (10bet),draw,win-market,eb,7.0,bayern-munchen,borussia-monchengladbach
2549,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/bayern-munich,1.27,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (10bet),bayern-munchen,win-market,eb,1.286,bayern-munchen,borussia-monchengladbach
2550,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,8.5,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,12.0,bayern-munchen,borussia-monchengladbach
2551,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/draw,6.6,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (Vbet),draw,win-market,vb,7.0,bayern-munchen,borussia-monchengladbach
2552,lv/football/germany-bundesliga/fc-bayern-munich-v-borussia-monchengladbach/3w/draw,6.6,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (LVbet),draw,win-market,lv,7.0,bayern-munchen,borussia-monchengladbach
2553,lv/football/germany-bundesliga/fc-bayern-munich-v-borussia-monchengladbach/3w/borussia-monchengladbach,9.9,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (LVbet),borussia-monchengladbach,win-market,lv,12.0,bayern-munchen,borussia-monchengladbach
2554,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/draw,6.4,2022-01-07T20:30:00Z,2022-01-04T14:28:54Z,Draw (Bet At Home),draw,win-market,bh,7.0,bayern-munchen,borussia-monchengladbach
2555,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/bayern-munich,1.27,2022-01-07T20:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Bet At Home),bayern-munchen,win-market,bh,1.286,bayern-munchen,borussia-monchengladbach
2556,bh/football/germany-bundesliga/bayern-munich-v-borussia-m-gladbach/tip/borussia-m-gladbach,8.0,2022-01-07T20:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Bet At Home),borussia-monchengladbach,win-market,bh,12.0,bayern-munchen,borussia-monchengladbach
2557,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/x,6.3,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (TonyBet),draw,win-market,tn,7.0,bayern-munchen,borussia-monchengladbach
2558,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/bayern-munchen,1.29,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (TonyBet),bayern-munchen,win-market,tn,1.286,bayern-munchen,borussia-monchengladbach
2559,tn/football/germany-bundesliga/bayern-munchen-v-borussia-monchengladbach/main-result-main-line/borussia-monchengladbach,9.55,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (TonyBet),borussia-monchengladbach,win-market,tn,12.0,bayern-munchen,borussia-monchengladbach
2560,by/eurfootball/germany-germany-bundesliga/bayern-munich-v-monchengladbach/match-betting/draw,6.0,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (BoyleSports),draw,win-market,by,7.0,bayern-munchen,borussia-monchengladbach
2561,by/eurfootball/germany-germany-bundesliga/bayern-munich-v-monchengladbach/match-betting/monchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (BoyleSports),borussia-monchengladbach,win-market,by,12.0,bayern-munchen,borussia-monchengladbach
2562,bs/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/bayern-muenchen,1.26,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Betsson),bayern-munchen,win-market,bs,1.286,bayern-munchen,borussia-monchengladbach
2563,bs/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/borussia-moenchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,12.0,bayern-munchen,borussia-monchengladbach
2564,qb/football/german-bundesliga/bayern-munich-v-borussia-m-gladbach/match-result/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (Quinnbet),draw,win-market,qb,7.0,bayern-munchen,borussia-monchengladbach
2565,qb/football/german-bundesliga/bayern-munich-v-borussia-m-gladbach/match-result/bayern-munich,1.25,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Quinnbet),bayern-munchen,win-market,qb,1.286,bayern-munchen,borussia-monchengladbach
2566,qb/football/german-bundesliga/bayern-munich-v-borussia-m-gladbach/match-result/borussia-m-gladbach,9.5,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Quinnbet),borussia-monchengladbach,win-market,qb,12.0,bayern-munchen,borussia-monchengladbach
2567,sa/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/bayern-muenchen,1.26,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Betsafe),bayern-munchen,win-market,sa,1.286,bayern-munchen,borussia-monchengladbach
2568,sa/football/germany-bundesliga/bayern-muenchen-v-borussia-moenchengladbach/match-result/borussia-moenchengladbach,10.0,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,12.0,bayern-munchen,borussia-monchengladbach
2569,vc/football/ger-bundesliga/bayern-munich-v-borussia-m-gladbach/match-betting-90-mins/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Draw (Betvictor),draw,win-market,vc,7.0,bayern-munchen,borussia-monchengladbach
2570,vc/football/ger-bundesliga/bayern-munich-v-borussia-m-gladbach/match-betting-90-mins/bayern-munich,1.25,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Bayern Munchen (Betvictor),bayern-munchen,win-market,vc,1.286,bayern-munchen,borussia-monchengladbach
2571,vc/football/ger-bundesliga/bayern-munich-v-borussia-m-gladbach/match-betting-90-mins/borussia-m-gladbach,9.0,2022-01-07T19:30:00Z,2022-01-04T14:28:54Z,Borussia Monchengladbach (Betvictor),borussia-monchengladbach,win-market,vc,12.0,bayern-munchen,borussia-monchengladbach
2572,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/bayern-munchen,1.29,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Bayern Munchen (Fansbet),bayern-munchen,win-market,fb,1.3,bayern-munchen,borussia-monchengladbach
2573,fb/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/monchengladbach,8.5,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Borussia Monchengladbach (Fansbet),borussia-monchengladbach,win-market,fb,12.0,bayern-munchen,borussia-monchengladbach
2574,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/draw,6.0,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Draw (Netbet),draw,win-market,nt,6.6,bayern-munchen,borussia-monchengladbach
2575,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/bayern-munchen,1.28,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Bayern Munchen (Netbet),bayern-munchen,win-market,nt,1.3,bayern-munchen,borussia-monchengladbach
2576,nt/soccer/germany-1-bundesliga/bayern-munchen-v-monchengladbach/1x2/monchengladbach,8.0,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,12.0,bayern-munchen,borussia-monchengladbach
2577,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,6.5,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Draw (Mansion Bet),draw,win-market,mb,6.6,bayern-munchen,borussia-monchengladbach
2578,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/bayern-munich,1.29,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Bayern Munchen (Mansion Bet),bayern-munchen,win-market,mb,1.3,bayern-munchen,borussia-monchengladbach
2579,mb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,8.5,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,12.0,bayern-munchen,borussia-monchengladbach
2580,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/draw,6.25,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Draw (10bet),draw,win-market,eb,6.6,bayern-munchen,borussia-monchengladbach
2581,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/bayern-munich,1.29,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Bayern Munchen (10bet),bayern-munchen,win-market,eb,1.3,bayern-munchen,borussia-monchengladbach
2582,eb/soccer/germany-1-bundesliga/bayern-munich-v-monchengladbach/ft-moneyline/monchengladbach,8.25,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,12.0,bayern-munchen,borussia-monchengladbach
2583,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/draw,6.4,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Draw (Vbet),draw,win-market,vb,6.6,bayern-munchen,borussia-monchengladbach
2584,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/bayern-munich,1.3,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Bayern Munchen (Vbet),bayern-munchen,win-market,vb,1.3,bayern-munchen,borussia-monchengladbach
2585,vb/football/germany-bundesliga/bayern-munich-v-borussia-monchengladbach/match-result/borussia-monchengladbach,9.4,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Borussia Monchengladbach (Vbet),borussia-monchengladbach,win-market,vb,12.0,bayern-munchen,borussia-monchengladbach
2586,lv/football/germany-bundesliga/fc-bayern-munich-v-borussia-monchengladbach/3w/draw,6.3,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Draw (LVbet),draw,win-market,lv,6.6,bayern-munchen,borussia-monchengladbach
2587,lv/football/germany-bundesliga/fc-bayern-munich-v-borussia-monchengladbach/3w/fc-bayern-munich,1.29,2022-01-07T19:30:00Z,2022-01-04T17:38:06Z,Bayern Munchen (LVbet),bayern-munchen,win-market,lv,1.3,bayern-munchen,borussia-monchengladbach
