,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal,home_team,away_team
2037,wa/soccer/atletico-madrid-rayo-vallecano/atletico-madrid-v-rayo-vallecano/win-draw-win/draw,4.33,2022-01-02T15:05:00Z,2022-01-02T04:14:24Z,Draw (Betway),draw,win-market,wa,4.85,atletico-madrid,vallecano
2038,wa/soccer/atletico-madrid-rayo-vallecano/atletico-madrid-v-rayo-vallecano/win-draw-win/atletico-madrid,1.42,2022-01-02T15:05:00Z,2022-01-02T04:14:24Z,Atletico Madrid (Betway),atletico-madrid,win-market,wa,1.444,atletico-madrid,vallecano
2039,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/rayo-vallecano,7.8,2022-01-02T16:15:00Z,2022-01-02T04:14:24Z,Vallecano (Bet At Home),vallecano,win-market,bh,9.6,atletico-madrid,vallecano
2040,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/atletico-madrid,1.41,2022-01-02T16:15:00Z,2022-01-02T04:14:24Z,Atletico Madrid (Bet At Home),atletico-madrid,win-market,bh,1.444,atletico-madrid,vallecano
2041,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/rayo-vallecano,9.55,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Vallecano (TonyBet),vallecano,win-market,tn,9.6,atletico-madrid,vallecano
2042,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/draw,4.5,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Draw (BoyleSports),draw,win-market,by,4.85,atletico-madrid,vallecano
2043,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/draw,4.6,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Draw (Novibet),draw,win-market,nv,4.85,atletico-madrid,vallecano
2044,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/rayo-vallecano,7.9,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Vallecano (Novibet),vallecano,win-market,nv,9.6,atletico-madrid,vallecano
2045,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/draw,4.5,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Draw (Betsson),draw,win-market,bs,4.85,atletico-madrid,vallecano
2046,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.42,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Atletico Madrid (Betsson),atletico-madrid,win-market,bs,1.444,atletico-madrid,vallecano
2047,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/draw,4.5,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Draw (Betsafe),draw,win-market,sa,4.85,atletico-madrid,vallecano
2048,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.42,2022-01-02T15:15:00Z,2022-01-02T04:14:24Z,Atletico Madrid (Betsafe),atletico-madrid,win-market,sa,1.444,atletico-madrid,vallecano
2049,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/draw,4.15,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Draw (Netbet),draw,win-market,nt,4.6,atletico-madrid,vallecano
2050,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Vallecano (Netbet),vallecano,win-market,nt,9.6,atletico-madrid,vallecano
2051,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/atletico-madrid,1.39,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Atletico Madrid (Netbet),atletico-madrid,win-market,nt,1.444,atletico-madrid,vallecano
2052,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.4,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Draw (Mansion Bet),draw,win-market,mb,4.6,atletico-madrid,vallecano
2053,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,9.0,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Vallecano (Mansion Bet),vallecano,win-market,mb,9.6,atletico-madrid,vallecano
2054,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.4,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Atletico Madrid (Mansion Bet),atletico-madrid,win-market,mb,1.444,atletico-madrid,vallecano
2055,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.25,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Draw (10bet),draw,win-market,eb,4.6,atletico-madrid,vallecano
2056,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,8.75,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Vallecano (10bet),vallecano,win-market,eb,9.6,atletico-madrid,vallecano
2057,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.4,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Atletico Madrid (10bet),atletico-madrid,win-market,eb,1.444,atletico-madrid,vallecano
2058,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/draw,4.35,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Draw (Fansbet),draw,win-market,fb,4.6,atletico-madrid,vallecano
2059,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/vallecano,9.0,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Vallecano (Fansbet),vallecano,win-market,fb,9.6,atletico-madrid,vallecano
2060,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/atletico-madrid,1.41,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Atletico Madrid (Fansbet),atletico-madrid,win-market,fb,1.444,atletico-madrid,vallecano
2061,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/rayo-vallecano,8.0,2022-01-02T16:15:00Z,2022-01-02T06:51:53Z,Vallecano (Bet At Home),vallecano,win-market,bh,9.6,atletico-madrid,vallecano
2062,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/rayo-vallecano,9.5,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Vallecano (TonyBet),vallecano,win-market,tn,9.6,atletico-madrid,vallecano
2063,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/draw,4.2,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Draw (BoyleSports),draw,win-market,by,4.6,atletico-madrid,vallecano
2064,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/rayo-vallecano,9.5,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Vallecano (BoyleSports),vallecano,win-market,by,9.6,atletico-madrid,vallecano
2065,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/draw,4.55,2022-01-02T15:15:00Z,2022-01-02T06:51:53Z,Draw (Novibet),draw,win-market,nv,4.6,atletico-madrid,vallecano
2066,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/draw,4.55,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (Netbet),draw,win-market,nt,4.85,atletico-madrid,vallecano
2067,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/vallecano,8.0,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Netbet),vallecano,win-market,nt,9.6,atletico-madrid,vallecano
2068,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/atletico-madrid,1.37,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Netbet),atletico-madrid,win-market,nt,1.44,atletico-madrid,vallecano
2069,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.85,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (Mansion Bet),draw,win-market,mb,4.85,atletico-madrid,vallecano
2070,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Mansion Bet),vallecano,win-market,mb,9.6,atletico-madrid,vallecano
2071,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.38,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Mansion Bet),atletico-madrid,win-market,mb,1.44,atletico-madrid,vallecano
2072,vb/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/rayo-vallecano,9.3,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Vbet),vallecano,win-market,vb,9.6,atletico-madrid,vallecano
2073,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.6,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (10bet),draw,win-market,eb,4.85,atletico-madrid,vallecano
2074,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,8.25,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (10bet),vallecano,win-market,eb,9.6,atletico-madrid,vallecano
2075,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.38,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (10bet),atletico-madrid,win-market,eb,1.44,atletico-madrid,vallecano
2076,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/draw,4.75,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (Fansbet),draw,win-market,fb,4.85,atletico-madrid,vallecano
2077,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Fansbet),vallecano,win-market,fb,9.6,atletico-madrid,vallecano
2078,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/atletico-madrid,1.38,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Fansbet),atletico-madrid,win-market,fb,1.44,atletico-madrid,vallecano
2079,vc/football/esp-la-liga-primera/atletico-madrid-v-rayo-vallecano/match-betting-90-mins/rayo-vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Betvictor),vallecano,win-market,vc,9.6,atletico-madrid,vallecano
2080,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/draw,4.4,2022-01-02T16:15:00Z,2022-01-02T09:29:23Z,Draw (Bet At Home),draw,win-market,bh,4.85,atletico-madrid,vallecano
2081,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/rayo-vallecano,7.8,2022-01-02T16:15:00Z,2022-01-02T09:29:23Z,Vallecano (Bet At Home),vallecano,win-market,bh,9.6,atletico-madrid,vallecano
2082,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/atletico-madrid,1.43,2022-01-02T16:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Bet At Home),atletico-madrid,win-market,bh,1.44,atletico-madrid,vallecano
2083,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/x,4.45,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (TonyBet),draw,win-market,tn,4.85,atletico-madrid,vallecano
2084,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/rayo-vallecano,9.45,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (TonyBet),vallecano,win-market,tn,9.6,atletico-madrid,vallecano
2085,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/atletico-madrid,1.43,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (TonyBet),atletico-madrid,win-market,tn,1.44,atletico-madrid,vallecano
2086,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/rayo-vallecano,9.0,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (BoyleSports),vallecano,win-market,by,9.6,atletico-madrid,vallecano
2087,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/draw,4.45,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (Novibet),draw,win-market,nv,4.85,atletico-madrid,vallecano
2088,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/rayo-vallecano,7.8,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Novibet),vallecano,win-market,nv,9.6,atletico-madrid,vallecano
2089,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/atletico-madrid,1.43,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Novibet),atletico-madrid,win-market,nv,1.44,atletico-madrid,vallecano
2090,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/draw,4.33,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (Betsson),draw,win-market,bs,4.85,atletico-madrid,vallecano
2091,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/rayo-vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Betsson),vallecano,win-market,bs,9.6,atletico-madrid,vallecano
2092,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.44,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Betsson),atletico-madrid,win-market,bs,1.44,atletico-madrid,vallecano
2093,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/draw,4.33,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Draw (Betsafe),draw,win-market,sa,4.85,atletico-madrid,vallecano
2094,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/rayo-vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Vallecano (Betsafe),vallecano,win-market,sa,9.6,atletico-madrid,vallecano
2095,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.44,2022-01-02T15:15:00Z,2022-01-02T09:29:23Z,Atletico Madrid (Betsafe),atletico-madrid,win-market,sa,1.44,atletico-madrid,vallecano
2096,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/draw,4.45,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Draw (Netbet),draw,win-market,nt,4.75,atletico-madrid,vallecano
2097,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/vallecano,7.5,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (Netbet),vallecano,win-market,nt,9.6,atletico-madrid,vallecano
2098,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/atletico-madrid,1.4,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Netbet),atletico-madrid,win-market,nt,1.45,atletico-madrid,vallecano
2099,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.75,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Draw (Mansion Bet),draw,win-market,mb,4.75,atletico-madrid,vallecano
2100,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,7.75,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (Mansion Bet),vallecano,win-market,mb,9.6,atletico-madrid,vallecano
2101,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.41,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Mansion Bet),atletico-madrid,win-market,mb,1.45,atletico-madrid,vallecano
2102,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.5,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Draw (10bet),draw,win-market,eb,4.75,atletico-madrid,vallecano
2103,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,7.5,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (10bet),vallecano,win-market,eb,9.6,atletico-madrid,vallecano
2104,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.4,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (10bet),atletico-madrid,win-market,eb,1.45,atletico-madrid,vallecano
2105,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/draw,4.6,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Draw (Fansbet),draw,win-market,fb,4.75,atletico-madrid,vallecano
2106,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/vallecano,7.75,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (Fansbet),vallecano,win-market,fb,9.6,atletico-madrid,vallecano
2107,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/atletico-madrid,1.41,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Fansbet),atletico-madrid,win-market,fb,1.45,atletico-madrid,vallecano
2108,vc/football/esp-la-liga-primera/atletico-madrid-v-rayo-vallecano/match-betting-90-mins/draw,4.4,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Draw (Betvictor),draw,win-market,vc,4.75,atletico-madrid,vallecano
2109,vc/football/esp-la-liga-primera/atletico-madrid-v-rayo-vallecano/match-betting-90-mins/atletico-madrid,1.44,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Betvictor),atletico-madrid,win-market,vc,1.45,atletico-madrid,vallecano
2110,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/draw,4.3,2022-01-02T16:15:00Z,2022-01-02T12:06:19Z,Draw (Bet At Home),draw,win-market,bh,4.75,atletico-madrid,vallecano
2111,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/rayo-vallecano,7.6,2022-01-02T16:15:00Z,2022-01-02T12:06:19Z,Vallecano (Bet At Home),vallecano,win-market,bh,9.6,atletico-madrid,vallecano
2112,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/rayo-vallecano,9.5,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (TonyBet),vallecano,win-market,tn,9.6,atletico-madrid,vallecano
2113,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/rayo-vallecano,8.5,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (BoyleSports),vallecano,win-market,by,9.6,atletico-madrid,vallecano
2114,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/atletico-madrid,1.44,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (BoyleSports),atletico-madrid,win-market,by,1.45,atletico-madrid,vallecano
2115,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/rayo-vallecano,7.6,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Vallecano (Novibet),vallecano,win-market,nv,9.6,atletico-madrid,vallecano
2116,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/atletico-madrid,1.44,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Novibet),atletico-madrid,win-market,nv,1.45,atletico-madrid,vallecano
2117,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Betsson),atletico-madrid,win-market,bs,1.45,atletico-madrid,vallecano
2118,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Atletico Madrid (Betsafe),atletico-madrid,win-market,sa,1.45,atletico-madrid,vallecano
2119,fr/football-spanish-primera/football-spanish-primera/atletico-de-madrid-v-rayo-vallecano/match-result/draw,4.2,2022-01-02T15:15:00Z,2022-01-02T12:06:19Z,Draw (Betfred),draw,win-market,fr,4.75,atletico-madrid,vallecano
2120,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/draw,4.05,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (Netbet),draw,win-market,nt,4.6,atletico-madrid,vallecano
2121,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/vallecano,7.25,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Netbet),vallecano,win-market,nt,9.6,atletico-madrid,vallecano
2122,nt/soccer/spain-la-liga/atletico-madrid-v-vallecano/moneyline/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Netbet),atletico-madrid,win-market,nt,1.48,atletico-madrid,vallecano
2123,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.25,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (Mansion Bet),draw,win-market,mb,4.6,atletico-madrid,vallecano
2124,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,7.5,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Mansion Bet),vallecano,win-market,mb,9.6,atletico-madrid,vallecano
2125,mb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Mansion Bet),atletico-madrid,win-market,mb,1.48,atletico-madrid,vallecano
2126,vb/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/draw,4.2,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (Vbet),draw,win-market,vb,4.6,atletico-madrid,vallecano
2127,vb/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/rayo-vallecano,8.9,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Vbet),vallecano,win-market,vb,9.6,atletico-madrid,vallecano
2128,vb/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Vbet),atletico-madrid,win-market,vb,1.48,atletico-madrid,vallecano
2129,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/draw,4.2,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (10bet),draw,win-market,eb,4.6,atletico-madrid,vallecano
2130,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/vallecano,6.75,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (10bet),vallecano,win-market,eb,9.6,atletico-madrid,vallecano
2131,eb/soccer/spain-la-liga/atletico-madrid-v-vallecano/ft-moneyline/atletico-madrid,1.47,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (10bet),atletico-madrid,win-market,eb,1.48,atletico-madrid,vallecano
2132,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/draw,4.2,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (Fansbet),draw,win-market,fb,4.6,atletico-madrid,vallecano
2133,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/vallecano,7.5,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Fansbet),vallecano,win-market,fb,9.6,atletico-madrid,vallecano
2134,fb/soccer/spain-la-liga/atletico-madrid-v-vallecano/1x2/atletico-madrid,1.46,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Fansbet),atletico-madrid,win-market,fb,1.48,atletico-madrid,vallecano
2135,vc/football/esp-la-liga-primera/atletico-madrid-v-rayo-vallecano/match-betting-90-mins/draw,4.2,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (Betvictor),draw,win-market,vc,4.6,atletico-madrid,vallecano
2136,vc/football/esp-la-liga-primera/atletico-madrid-v-rayo-vallecano/match-betting-90-mins/rayo-vallecano,8.0,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Betvictor),vallecano,win-market,vc,9.6,atletico-madrid,vallecano
2137,vc/football/esp-la-liga-primera/atletico-madrid-v-rayo-vallecano/match-betting-90-mins/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Betvictor),atletico-madrid,win-market,vc,1.48,atletico-madrid,vallecano
2138,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/rayo-vallecano,7.2,2022-01-02T16:15:00Z,2022-01-02T14:58:09Z,Vallecano (Bet At Home),vallecano,win-market,bh,9.6,atletico-madrid,vallecano
2139,bh/football/spain-primera-division/atletico-madrid-v-rayo-vallecano/tip/atletico-madrid,1.45,2022-01-02T16:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Bet At Home),atletico-madrid,win-market,bh,1.48,atletico-madrid,vallecano
2140,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/x,4.35,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (TonyBet),draw,win-market,tn,4.6,atletico-madrid,vallecano
2141,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/rayo-vallecano,9.1,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (TonyBet),vallecano,win-market,tn,9.6,atletico-madrid,vallecano
2142,tn/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/main-result-main-line/atletico-madrid,1.45,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (TonyBet),atletico-madrid,win-market,tn,1.48,atletico-madrid,vallecano
2143,by/eurfootball/spain-spain-la-liga/atletico-madrid-v-rayo-vallecano/match-betting/rayo-vallecano,8.0,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (BoyleSports),vallecano,win-market,by,9.6,atletico-madrid,vallecano
2144,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/draw,4.4,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Draw (Novibet),draw,win-market,nv,4.6,atletico-madrid,vallecano
2145,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/rayo-vallecano,7.4,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Novibet),vallecano,win-market,nv,9.6,atletico-madrid,vallecano
2146,nv/soccer/laliga-spain/atletico-madrid-v-rayo-vallecano/full-time-result/atletico-madrid,1.46,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Novibet),atletico-madrid,win-market,nv,1.48,atletico-madrid,vallecano
2147,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/rayo-vallecano,7.5,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Betsson),vallecano,win-market,bs,9.6,atletico-madrid,vallecano
2148,bs/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/atletico-madrid,1.48,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Atletico Madrid (Betsson),atletico-madrid,win-market,bs,1.48,atletico-madrid,vallecano
2149,sa/football/spain-la-liga/atletico-madrid-v-rayo-vallecano/match-result/rayo-vallecano,7.5,2022-01-02T15:15:00Z,2022-01-02T14:58:09Z,Vallecano (Betsafe),vallecano,win-market,sa,9.6,atletico-madrid,vallecano
